ZIP CODE	STATE	MSA No.	GPCI	GPCI	GPCI	County No.	MSA Name
59217	MT	99026	1.000	1.000	0.887	083	MT NONMETROPOLITAN AREA
59218	MT	99026	1.000	1.000	0.887	085	MT NONMETROPOLITAN AREA
59219	MT	99026	1.000	1.000	0.887	091	MT NONMETROPOLITAN AREA
59221	MT	99026	1.000	1.000	0.887	083	MT NONMETROPOLITAN AREA
59222	MT	99026	1.000	1.000	0.887	019	MT NONMETROPOLITAN AREA
59223	MT	99026	1.000	1.000	0.887	105	MT NONMETROPOLITAN AREA
59225	MT	99026	1.000	1.000	0.887	105	MT NONMETROPOLITAN AREA
59226	MT	99026	1.000	1.000	0.887	085	MT NONMETROPOLITAN AREA
59230	MT	99026	1.000	1.000	0.887	105	MT NONMETROPOLITAN AREA
59231	MT	99026	1.000	1.000	0.887	105	MT NONMETROPOLITAN AREA
59240	MT	99026	1.000	1.000	0.887	105	MT NONMETROPOLITAN AREA
59241	MT	99026	1.000	1.000	0.887	105	MT NONMETROPOLITAN AREA
59242	MT	99026	1.000	1.000	0.887	085	MT NONMETROPOLITAN AREA
59243	MT	99026	1.000	1.000	0.887	083	MT NONMETROPOLITAN AREA
59244	MT	99026	1.000	1.000	0.887	105	MT NONMETROPOLITAN AREA
59245	MT	99026	1.000	1.000	0.887	085	MT NONMETROPOLITAN AREA
59247	MT	99026	1.000	1.000	0.887	091	MT NONMETROPOLITAN AREA
59248	MT	99026	1.000	1.000	0.887	105	MT NONMETROPOLITAN AREA
59250	MT	99026	1.000	1.000	0.887	105	MT NONMETROPOLITAN AREA
59252	MT	99026	1.000	1.000	0.887	091	MT NONMETROPOLITAN AREA
59253	MT	99026	1.000	1.000	0.887	019	MT NONMETROPOLITAN AREA
59254	MT	99026	1.000	1.000	0.887	091	MT NONMETROPOLITAN AREA
59255	MT	99026	1.000	1.000	0.887	085	MT NONMETROPOLITAN AREA
59256	MT	99026	1.000	1.000	0.887	091	MT NONMETROPOLITAN AREA
59257	MT	99026	1.000	1.000	0.887	091	MT NONMETROPOLITAN AREA
59258	MT	99026	1.000	1.000	0.887	091	MT NONMETROPOLITAN AREA
59259	MT	99026	1.000	1.000	0.887	021	MT NONMETROPOLITAN AREA
59260	MT	99026	1.000	1.000	0.887	105	MT NONMETROPOLITAN AREA
59261	MT	99026	1.000	1.000	0.887	071	MT NONMETROPOLITAN AREA
59262	MT	99026	1.000	1.000	0.887	083	MT NONMETROPOLITAN AREA
59263	MT	99026	1.000	1.000	0.887	019	MT NONMETROPOLITAN AREA
59270	MT	99026	1.000	1.000	0.887	083	MT NONMETROPOLITAN AREA
59273	MT	99026	1.000	1.000	0.887	105	MT NONMETROPOLITAN AREA
59274	MT	99026	1.000	1.000	0.887	055	MT NONMETROPOLITAN AREA
59275	MT	99026	1.000	1.000	0.887	091	MT NONMETROPOLITAN AREA
59276	MT	99026	1.000	1.000	0.887	019	MT NONMETROPOLITAN AREA
59301	MT	99026	1.000	1.000	0.887	017	MT NONMETROPOLITAN AREA
59311	MT	99026	1.000	1.000	0.887	011	MT NONMETROPOLITAN AREA
59312	MT	99026	1.000	1.000	0.887	087	MT NONMETROPOLITAN AREA
59313	MT	99026	1.000	1.000	0.887	025	MT NONMETROPOLITAN AREA
59314	MT	99026	1.000	1.000	0.887	075	MT NONMETROPOLITAN AREA
59315	MT	99026	1.000	1.000	0.887	021	MT NONMETROPOLITAN AREA
59316	MT	99026	1.000	1.000	0.887	011	MT NONMETROPOLITAN AREA
59317	MT	99026	1.000	1.000	0.887	075	MT NONMETROPOLITAN AREA
59318	MT	99026	1.000	1.000	0.887	033	MT NONMETROPOLITAN AREA
59319	MT	99026	1.000	1.000	0.887	011	MT NONMETROPOLITAN AREA
59322	MT	99026	1.000	1.000	0.887	033	MT NONMETROPOLITAN AREA
59323	MT	99026	1.000	1.000	0.887	087	MT NONMETROPOLITAN AREA
59324	MT	99026	1.000	1.000	0.887	011	MT NONMETROPOLITAN AREA
59326	MT	99026	1.000	1.000	0.887	079	MT NONMETROPOLITAN AREA
59327	MT	99026	1.000	1.000	0.887	087	MT NONMETROPOLITAN AREA
59330	MT	99026	1.000	1.000	0.887	021	MT NONMETROPOLITAN AREA
59332	MT	99026	1.000	1.000	0.887	011	MT NONMETROPOLITAN AREA
59333	MT	99026	1.000	1.000	0.887	087	MT NONMETROPOLITAN AREA
59336	MT	99026	1.000	1.000	0.887	017	MT NONMETROPOLITAN AREA
59337	MT	99026	1.000	1.000	0.887	033	MT NONMETROPOLITAN AREA
59338	MT	99026	1.000	1.000	0.887	017	MT NONMETROPOLITAN AREA
59339	MT	99026	1.000	1.000	0.887	021	MT NONMETROPOLITAN AREA
59341	MT	99026	1.000	1.000	0.887	079	MT NONMETROPOLITAN AREA
59343	MT	99026	1.000	1.000	0.887	075	MT NONMETROPOLITAN AREA
59344	MT	99026	1.000	1.000	0.887	025	MT NONMETROPOLITAN AREA
59345	MT	99026	1.000	1.000	0.887	075	MT NONMETROPOLITAN AREA
59347	MT	99026	1.000	1.000	0.887	087	MT NONMETROPOLITAN AREA
59348	MT	99026	1.000	1.000	0.887	075	MT NONMETROPOLITAN AREA
59349	MT	99026	1.000	1.000	0.887	079	MT NONMETROPOLITAN AREA
59351	MT	99026	1.000	1.000	0.887	017	MT NONMETROPOLITAN AREA
59353	MT	99026	1.000	1.000	0.887	109	MT NONMETROPOLITAN AREA
59354	MT	99026	1.000	1.000	0.887	025	MT NONMETROPOLITAN AREA
59401	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59402	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59403	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59404	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59405	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59406	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59410	MT	99026	1.000	1.000	0.887	049	MT NONMETROPOLITAN AREA
59411	MT	99026	1.000	1.000	0.887	035	MT NONMETROPOLITAN AREA
59412	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59414	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59416	MT	99026	1.000	1.000	0.887	073	MT NONMETROPOLITAN AREA
59417	MT	99026	1.000	1.000	0.887	035	MT NONMETROPOLITAN AREA
59418	MT	99026	1.000	1.000	0.887	027	MT NONMETROPOLITAN AREA
59419	MT	99026	1.000	1.000	0.887	099	MT NONMETROPOLITAN AREA
59420	MT	99026	1.000	1.000	0.887	015	MT NONMETROPOLITAN AREA
59421	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59422	MT	99026	1.000	1.000	0.887	099	MT NONMETROPOLITAN AREA
59424	MT	99026	1.000	1.000	0.887	027	MT NONMETROPOLITAN AREA
59425	MT	99026	1.000	1.000	0.887	073	MT NONMETROPOLITAN AREA
59427	MT	99026	1.000	1.000	0.887	035	MT NONMETROPOLITAN AREA
59430	MT	99026	1.000	1.000	0.887	027	MT NONMETROPOLITAN AREA
59432	MT	99026	1.000	1.000	0.887	073	MT NONMETROPOLITAN AREA
59433	MT	99026	1.000	1.000	0.887	099	MT NONMETROPOLITAN AREA
59434	MT	99026	1.000	1.000	0.887	035	MT NONMETROPOLITAN AREA
59435	MT	99026	1.000	1.000	0.887	101	MT NONMETROPOLITAN AREA
59436	MT	99026	1.000	1.000	0.887	099	MT NONMETROPOLITAN AREA
59440	MT	99026	1.000	1.000	0.887	015	MT NONMETROPOLITAN AREA
59441	MT	99026	1.000	1.000	0.887	027	MT NONMETROPOLITAN AREA
59442	MT	99026	1.000	1.000	0.887	015	MT NONMETROPOLITAN AREA
59443	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59444	MT	99026	1.000	1.000	0.887	101	MT NONMETROPOLITAN AREA
59445	MT	99026	1.000	1.000	0.887	027	MT NONMETROPOLITAN AREA
59446	MT	99026	1.000	1.000	0.887	015	MT NONMETROPOLITAN AREA
59447	MT	99026	1.000	1.000	0.887	045	MT NONMETROPOLITAN AREA
59448	MT	99026	1.000	1.000	0.887	073	MT NONMETROPOLITAN AREA
59450	MT	99026	1.000	1.000	0.887	015	MT NONMETROPOLITAN AREA
59451	MT	99026	1.000	1.000	0.887	027	MT NONMETROPOLITAN AREA
59452	MT	99026	1.000	1.000	0.887	045	MT NONMETROPOLITAN AREA
59453	MT	99026	1.000	1.000	0.887	107	MT NONMETROPOLITAN AREA
59454	MT	99026	1.000	1.000	0.887	101	MT NONMETROPOLITAN AREA
59456	MT	99026	1.000	1.000	0.887	073	MT NONMETROPOLITAN AREA
59457	MT	99026	1.000	1.000	0.887	027	MT NONMETROPOLITAN AREA
59460	MT	99026	1.000	1.000	0.887	015	MT NONMETROPOLITAN AREA
59461	MT	99026	1.000	1.000	0.887	051	MT NONMETROPOLITAN AREA
59462	MT	99026	1.000	1.000	0.887	045	MT NONMETROPOLITAN AREA
59463	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59464	MT	99026	1.000	1.000	0.887	027	MT NONMETROPOLITAN AREA
59465	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59466	MT	99026	1.000	1.000	0.887	101	MT NONMETROPOLITAN AREA
59467	MT	99026	1.000	1.000	0.887	099	MT NONMETROPOLITAN AREA
59468	MT	99026	1.000	1.000	0.887	099	MT NONMETROPOLITAN AREA
59469	MT	99026	1.000	1.000	0.887	045	MT NONMETROPOLITAN AREA
59471	MT	99026	1.000	1.000	0.887	027	MT NONMETROPOLITAN AREA
59472	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59473	MT	99026	1.000	1.000	0.887	035	MT NONMETROPOLITAN AREA
59474	MT	99026	1.000	1.000	0.887	101	MT NONMETROPOLITAN AREA
59477	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59479	MT	99026	1.000	1.000	0.887	045	MT NONMETROPOLITAN AREA
59480	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59482	MT	99026	1.000	1.000	0.887	101	MT NONMETROPOLITAN AREA
59483	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59484	MT	99026	1.000	1.000	0.887	101	MT NONMETROPOLITAN AREA
59485	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59486	MT	99026	1.000	1.000	0.887	073	MT NONMETROPOLITAN AREA
59487	MT	24500	1.000	1.000	0.887	013	Great Falls, MT MSA
59489	MT	99026	1.000	1.000	0.887	027	MT NONMETROPOLITAN AREA
59501	MT	99026	1.000	1.000	0.887	041	MT NONMETROPOLITAN AREA
59520	MT	99026	1.000	1.000	0.887	015	MT NONMETROPOLITAN AREA
59521	MT	99026	1.000	1.000	0.887	041	MT NONMETROPOLITAN AREA
59522	MT	99026	1.000	1.000	0.887	051	MT NONMETROPOLITAN AREA
59523	MT	99026	1.000	1.000	0.887	005	MT NONMETROPOLITAN AREA
59524	MT	99026	1.000	1.000	0.887	071	MT NONMETROPOLITAN AREA
59525	MT	99026	1.000	1.000	0.887	041	MT NONMETROPOLITAN AREA
59526	MT	99026	1.000	1.000	0.887	005	MT NONMETROPOLITAN AREA
59527	MT	99026	1.000	1.000	0.887	005	MT NONMETROPOLITAN AREA
59528	MT	99026	1.000	1.000	0.887	041	MT NONMETROPOLITAN AREA
59529	MT	99026	1.000	1.000	0.887	005	MT NONMETROPOLITAN AREA
59530	MT	99026	1.000	1.000	0.887	041	MT NONMETROPOLITAN AREA
59531	MT	99026	1.000	1.000	0.887	051	MT NONMETROPOLITAN AREA
59532	MT	99026	1.000	1.000	0.887	041	MT NONMETROPOLITAN AREA
59535	MT	99026	1.000	1.000	0.887	005	MT NONMETROPOLITAN AREA
59537	MT	99026	1.000	1.000	0.887	071	MT NONMETROPOLITAN AREA
59538	MT	99026	1.000	1.000	0.887	071	MT NONMETROPOLITAN AREA
59540	MT	99026	1.000	1.000	0.887	041	MT NONMETROPOLITAN AREA
59542	MT	99026	1.000	1.000	0.887	005	MT NONMETROPOLITAN AREA
59544	MT	99026	1.000	1.000	0.887	071	MT NONMETROPOLITAN AREA
59545	MT	99026	1.000	1.000	0.887	051	MT NONMETROPOLITAN AREA
59546	MT	99026	1.000	1.000	0.887	071	MT NONMETROPOLITAN AREA
59547	MT	99026	1.000	1.000	0.887	005	MT NONMETROPOLITAN AREA
59601	MT	99026	1.000	1.000	0.887	049	MT NONMETROPOLITAN AREA
59602	MT	99026	1.000	1.000	0.887	049	MT NONMETROPOLITAN AREA
59604	MT	99026	1.000	1.000	0.887	049	MT NONMETROPOLITAN AREA
59620	MT	99026	1.000	1.000	0.887	049	MT NONMETROPOLITAN AREA
59623	MT	99026	1.000	1.000	0.887	049	MT NONMETROPOLITAN AREA
59624	MT	99026	1.000	1.000	0.887	049	MT NONMETROPOLITAN AREA
59625	MT	99026	1.000	1.000	0.887	049	MT NONMETROPOLITAN AREA
59626	MT	99026	1.000	1.000	0.887	049	MT NONMETROPOLITAN AREA
59631	MT	99026	1.000	1.000	0.887	043	MT NONMETROPOLITAN AREA
59632	MT	99026	1.000	1.000	0.887	043	MT NONMETROPOLITAN AREA
59633	MT	99026	1.000	1.000	0.887	049	MT NONMETROPOLITAN AREA
59634	MT	99026	1.000	1.000	0.887	043	MT NONMETROPOLITAN AREA
59635	MT	99026	1.000	1.000	0.887	049	MT NONMETROPOLITAN AREA
59636	MT	99026	1.000	1.000	0.887	049	MT NONMETROPOLITAN AREA
59638	MT	99026	1.000	1.000	0.887	043	MT NONMETROPOLITAN AREA
59639	MT	99026	1.000	1.000	0.887	049	MT NONMETROPOLITAN AREA
59640	MT	99026	1.000	1.000	0.887	049	MT NONMETROPOLITAN AREA
59641	MT	99026	1.000	1.000	0.887	007	MT NONMETROPOLITAN AREA
59642	MT	99026	1.000	1.000	0.887	059	MT NONMETROPOLITAN AREA
59643	MT	99026	1.000	1.000	0.887	007	MT NONMETROPOLITAN AREA
59644	MT	99026	1.000	1.000	0.887	007	MT NONMETROPOLITAN AREA
59645	MT	99026	1.000	1.000	0.887	059	MT NONMETROPOLITAN AREA
59647	MT	99026	1.000	1.000	0.887	007	MT NONMETROPOLITAN AREA
59648	MT	99026	1.000	1.000	0.887	049	MT NONMETROPOLITAN AREA
59701	MT	99026	1.000	1.000	0.887	093	MT NONMETROPOLITAN AREA
59702	MT	99026	1.000	1.000	0.887	093	MT NONMETROPOLITAN AREA
59703	MT	99026	1.000	1.000	0.887	093	MT NONMETROPOLITAN AREA
59707	MT	99026	1.000	1.000	0.887	093	MT NONMETROPOLITAN AREA
59710	MT	99026	1.000	1.000	0.887	057	MT NONMETROPOLITAN AREA
59711	MT	99026	1.000	1.000	0.887	023	MT NONMETROPOLITAN AREA
59713	MT	99026	1.000	1.000	0.887	077	MT NONMETROPOLITAN AREA
59714	MT	99026	1.000	1.000	0.887	031	MT NONMETROPOLITAN AREA
59715	MT	99026	1.000	1.000	0.887	031	MT NONMETROPOLITAN AREA
59716	MT	99026	1.000	1.000	0.887	031	MT NONMETROPOLITAN AREA
59717	MT	99026	1.000	1.000	0.887	031	MT NONMETROPOLITAN AREA
59718	MT	99026	1.000	1.000	0.887	031	MT NONMETROPOLITAN AREA
59719	MT	99026	1.000	1.000	0.887	031	MT NONMETROPOLITAN AREA
59720	MT	99026	1.000	1.000	0.887	057	MT NONMETROPOLITAN AREA
59721	MT	99026	1.000	1.000	0.887	043	MT NONMETROPOLITAN AREA
59722	MT	99026	1.000	1.000	0.887	077	MT NONMETROPOLITAN AREA
59724	MT	99026	1.000	1.000	0.887	001	MT NONMETROPOLITAN AREA
59725	MT	99026	1.000	1.000	0.887	001	MT NONMETROPOLITAN AREA
59727	MT	99026	1.000	1.000	0.887	093	MT NONMETROPOLITAN AREA
59728	MT	99026	1.000	1.000	0.887	077	MT NONMETROPOLITAN AREA
59729	MT	99026	1.000	1.000	0.887	057	MT NONMETROPOLITAN AREA
59730	MT	99026	1.000	1.000	0.887	031	MT NONMETROPOLITAN AREA
59731	MT	99026	1.000	1.000	0.887	077	MT NONMETROPOLITAN AREA
59732	MT	99026	1.000	1.000	0.887	001	MT NONMETROPOLITAN AREA
59733	MT	99026	1.000	1.000	0.887	077	MT NONMETROPOLITAN AREA
59735	MT	99026	1.000	1.000	0.887	057	MT NONMETROPOLITAN AREA
59736	MT	99026	1.000	1.000	0.887	001	MT NONMETROPOLITAN AREA
59739	MT	99026	1.000	1.000	0.887	001	MT NONMETROPOLITAN AREA
59740	MT	99026	1.000	1.000	0.887	057	MT NONMETROPOLITAN AREA
59741	MT	99026	1.000	1.000	0.887	031	MT NONMETROPOLITAN AREA
59743	MT	99026	1.000	1.000	0.887	093	MT NONMETROPOLITAN AREA
59745	MT	99026	1.000	1.000	0.887	057	MT NONMETROPOLITAN AREA
59746	MT	99026	1.000	1.000	0.887	001	MT NONMETROPOLITAN AREA
59747	MT	99026	1.000	1.000	0.887	057	MT NONMETROPOLITAN AREA
59748	MT	99026	1.000	1.000	0.887	093	MT NONMETROPOLITAN AREA
59749	MT	99026	1.000	1.000	0.887	057	MT NONMETROPOLITAN AREA
59750	MT	99026	1.000	1.000	0.887	093	MT NONMETROPOLITAN AREA
59751	MT	99026	1.000	1.000	0.887	057	MT NONMETROPOLITAN AREA
59752	MT	99026	1.000	1.000	0.887	031	MT NONMETROPOLITAN AREA
59754	MT	99026	1.000	1.000	0.887	057	MT NONMETROPOLITAN AREA
59755	MT	99026	1.000	1.000	0.887	057	MT NONMETROPOLITAN AREA
59756	MT	99026	1.000	1.000	0.887	023	MT NONMETROPOLITAN AREA
59758	MT	99026	1.000	1.000	0.887	031	MT NONMETROPOLITAN AREA
59759	MT	99026	1.000	1.000	0.887	043	MT NONMETROPOLITAN AREA
59760	MT	99026	1.000	1.000	0.887	031	MT NONMETROPOLITAN AREA
59761	MT	99026	1.000	1.000	0.887	001	MT NONMETROPOLITAN AREA
59762	MT	99026	1.000	1.000	0.887	001	MT NONMETROPOLITAN AREA
59771	MT	99026	1.000	1.000	0.887	031	MT NONMETROPOLITAN AREA
59772	MT	99026	1.000	1.000	0.887	031	MT NONMETROPOLITAN AREA
59773	MT	99026	1.000	1.000	0.887	031	MT NONMETROPOLITAN AREA
59801	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59802	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59803	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59804	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59806	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59807	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59808	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59812	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59820	MT	99026	1.000	1.000	0.887	061	MT NONMETROPOLITAN AREA
59821	MT	99026	1.000	1.000	0.887	047	MT NONMETROPOLITAN AREA
59823	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59824	MT	99026	1.000	1.000	0.887	047	MT NONMETROPOLITAN AREA
59825	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59826	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59827	MT	99026	1.000	1.000	0.887	081	MT NONMETROPOLITAN AREA
59828	MT	99026	1.000	1.000	0.887	081	MT NONMETROPOLITAN AREA
59829	MT	99026	1.000	1.000	0.887	081	MT NONMETROPOLITAN AREA
59830	MT	99026	1.000	1.000	0.887	061	MT NONMETROPOLITAN AREA
59831	MT	99026	1.000	1.000	0.887	089	MT NONMETROPOLITAN AREA
59832	MT	99026	1.000	1.000	0.887	039	MT NONMETROPOLITAN AREA
59833	MT	99026	1.000	1.000	0.887	081	MT NONMETROPOLITAN AREA
59834	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59835	MT	99026	1.000	1.000	0.887	081	MT NONMETROPOLITAN AREA
59836	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59837	MT	99026	1.000	1.000	0.887	039	MT NONMETROPOLITAN AREA
59840	MT	99026	1.000	1.000	0.887	081	MT NONMETROPOLITAN AREA
59841	MT	99026	1.000	1.000	0.887	081	MT NONMETROPOLITAN AREA
59842	MT	99026	1.000	1.000	0.887	061	MT NONMETROPOLITAN AREA
59843	MT	99026	1.000	1.000	0.887	077	MT NONMETROPOLITAN AREA
59844	MT	99026	1.000	1.000	0.887	089	MT NONMETROPOLITAN AREA
59845	MT	99026	1.000	1.000	0.887	089	MT NONMETROPOLITAN AREA
59846	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59847	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59848	MT	99026	1.000	1.000	0.887	089	MT NONMETROPOLITAN AREA
59851	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59853	MT	99026	1.000	1.000	0.887	089	MT NONMETROPOLITAN AREA
59854	MT	99026	1.000	1.000	0.887	077	MT NONMETROPOLITAN AREA
59855	MT	99026	1.000	1.000	0.887	047	MT NONMETROPOLITAN AREA
59856	MT	99026	1.000	1.000	0.887	089	MT NONMETROPOLITAN AREA
59858	MT	99026	1.000	1.000	0.887	039	MT NONMETROPOLITAN AREA
59859	MT	99026	1.000	1.000	0.887	089	MT NONMETROPOLITAN AREA
59860	MT	99026	1.000	1.000	0.887	047	MT NONMETROPOLITAN AREA
59863	MT	99026	1.000	1.000	0.887	047	MT NONMETROPOLITAN AREA
59864	MT	99026	1.000	1.000	0.887	047	MT NONMETROPOLITAN AREA
59865	MT	99026	1.000	1.000	0.887	047	MT NONMETROPOLITAN AREA
59866	MT	99026	1.000	1.000	0.887	061	MT NONMETROPOLITAN AREA
59867	MT	99026	1.000	1.000	0.887	061	MT NONMETROPOLITAN AREA
59868	MT	33540	1.000	1.000	0.887	063	Missoula, MT MSA
59870	MT	99026	1.000	1.000	0.887	081	MT NONMETROPOLITAN AREA
59871	MT	99026	1.000	1.000	0.887	081	MT NONMETROPOLITAN AREA
59872	MT	99026	1.000	1.000	0.887	061	MT NONMETROPOLITAN AREA
59873	MT	99026	1.000	1.000	0.887	089	MT NONMETROPOLITAN AREA
59874	MT	99026	1.000	1.000	0.887	089	MT NONMETROPOLITAN AREA
59875	MT	99026	1.000	1.000	0.887	081	MT NONMETROPOLITAN AREA
59901	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59902	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59903	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59904	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59910	MT	99026	1.000	1.000	0.887	047	MT NONMETROPOLITAN AREA
59911	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59912	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59913	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59914	MT	99026	1.000	1.000	0.887	047	MT NONMETROPOLITAN AREA
59915	MT	99026	1.000	1.000	0.887	047	MT NONMETROPOLITAN AREA
59916	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59917	MT	99026	1.000	1.000	0.887	053	MT NONMETROPOLITAN AREA
59918	MT	99026	1.000	1.000	0.887	053	MT NONMETROPOLITAN AREA
59919	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59920	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59921	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59922	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59923	MT	99026	1.000	1.000	0.887	053	MT NONMETROPOLITAN AREA
59925	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59926	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59927	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59928	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59929	MT	99026	1.000	1.000	0.887	047	MT NONMETROPOLITAN AREA
59930	MT	99026	1.000	1.000	0.887	053	MT NONMETROPOLITAN AREA
59931	MT	99026	1.000	1.000	0.887	047	MT NONMETROPOLITAN AREA
59932	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59933	MT	99026	1.000	1.000	0.887	053	MT NONMETROPOLITAN AREA
59934	MT	99026	1.000	1.000	0.887	053	MT NONMETROPOLITAN AREA
59935	MT	99026	1.000	1.000	0.887	053	MT NONMETROPOLITAN AREA
59936	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
59937	MT	99026	1.000	1.000	0.887	029	MT NONMETROPOLITAN AREA
60001	IL	16980	1.000	0.941	1.274	111	Chicago-Naperville-Joliet, IL-IN-WI MSA
60002	IL	16980	1.021	1.056	1.665	097	Chicago-Naperville-Joliet, IL-IN-WI MSA
60004	IL	16980	1.028	1.062	2.005	031	Chicago-Naperville-Joliet, IL-IN-WI MSA
60005	IL	16980	1.028	1.062	2.005	031	Chicago-Naperville-Joliet, IL-IN-WI MSA
60006	IL	16980	1.028	1.062	2.005	031	Chicago-Naperville-Joliet, IL-IN-WI MSA
60007	IL	16980	1.028	1.062	2.005	031	Chicago-Naperville-Joliet, IL-IN-WI MSA
60008	IL	16980	1.028	1.062	2.005	031	Chicago-Naperville-Joliet, IL-IN-WI MSA
60009	IL	16980	1.028	1.062	2.005	031	Chicago-Naperville-Joliet, IL-IN-WI MSA
60010	IL	16980	1.021	1.056	1.665	097	Chicago-Naperville-Joliet, IL-IN-WI MSA
60011	IL	16980	1.021	1.056	1.665	097	Chicago-Naperville-Joliet, IL-IN-WI MSA
60012	IL	16980	1.000	0.941	1.274	111	Chicago-Naperville-Joliet, IL-IN-WI MSA
60013	IL	16980	1.000	0.941	1.274	111	Chicago-Naperville-Joliet, IL-IN-WI MSA
60014	IL	16980	1.000	0.941	1.274	111	Chicago-Naperville-Joliet, IL-IN-WI MSA
60015	IL	16980	1.021	1.056	1.665	097	Chicago-Naperville-Joliet, IL-IN-WI MSA
60016	IL	16980	1.028	1.062	2.005	031	Chicago-Naperville-Joliet, IL-IN-WI MSA
60017	IL	16980	1.028	1.062	2.005	031	Chicago-Naperville-Joliet, IL-IN-WI MSA
60018	IL	16980	1.028	1.062	2.005	031	Chicago-Naperville-Joliet, IL-IN-WI MSA
60019	IL	16980	1.028	1.062	2.005	031	Chicago-Naperville-Joliet, IL-IN-WI MSA
60020	IL	16980	1.021	1.056	1.665	097	Chicago-Naperville-Joliet, IL-IN-WI MSA
60021	IL	16980	1.000	0.941	1.274	111	Chicago-Naperville-Joliet, IL-IN-WI MSA
60022	IL	16980	1.028	1.062	2.005	031	Chicago-Naperville-Joliet, IL-IN-WI MSA
60025	IL	16980	1.028	1.062	2.005	031	Chicago-Naperville-Joliet, IL-IN-WI MSA
60026	IL	16980	1.028	1.062	2.005	031	Chicago-Naperville-Joliet, IL-IN-WI MSA
60029	IL	16980	1.028	1.062	2.005	031	Chicago-Naperville-Joliet, IL-IN-WI MSA
60030	IL	16980	1.021	1.056	1.665	097	Chicago-Naperville-Joliet, IL-IN-WI MSA
60031	IL	16980	1.021	1.056	1.665	097	Chicago-Naperville-Joliet, IL-IN-WI MSA
60033	IL	16980	1.000	0.941	1.274	111	Chicago-Naperville-Joliet, IL-IN-WI MSA
60034	IL	16980	1.000	0.941	1.274	111	Chicago-Naperville-Joliet, IL-IN-WI MSA
60035	IL	16980	1.021	1.056	1.665	097	Chicago-Naperville-Joliet, IL-IN-WI MSA
60037	IL	16980	1.021	1.056	1.665	097	Chicago-Naperville-Joliet, IL-IN-WI MSA
